# scen=data/scen4.json depth=11 runs=25 nval=25
# lowerbound=0.0001 upperbound=2
# 528.642929
.00010000000000000000	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444	866.444444
.08009600000000000000	750.433333	739.700000	745.100000	739.700000	966.800000	750.433333	745.100000	750.433333	974.133333	750.433333	741.077778	739.700000	729.500000	966.800000	965.800000	745.100000	966.800000	740.966667	739.700000	745.100000	729.500000	745.100000	745.100000	974.133333	745.100000	739.700000
.16009200000000000000	700.166667	722.744444	708.500000	700.166667	715.744444	715.100000	722.744444	700.166667	715.744444	715.100000	695.944444	700.166667	722.744444	700.166667	700.166667	724.100000	722.744444	724.100000	715.100000	724.100000	722.744444	722.744444	700.166667	722.744444	724.100000	695.944444
.24008800000000000000	652.744444	655.244444	655.244444	655.244444	652.744444	655.244444	655.244444	655.244444	655.244444	655.244444	655.244444	655.244444	655.244444	652.744444	655.244444	655.244444	655.250000	655.244444	655.244444	655.244444	655.244444	655.244444	655.244444	782.100000	655.244444	655.250000
.32008400000000000000	643.041026	633.522222	643.041026	643.041026	644.466667	643.041026	644.466667	643.041026	643.041026	643.041026	643.041026	644.466667	643.041026	644.466667	643.041026	644.466667	644.466667	643.041026	643.041026	643.041026	644.466667	644.466667	643.041026	643.041026	644.466667	644.466667
.40008000000000000000	707.400000	670.363248	670.363248	705.944444	682.733333	670.363248	682.733333	670.363248	682.733333	691.544444	682.733333	670.363248	670.363248	691.544444	714.600000	682.733333	682.733333	670.363248	682.733333	670.363248	691.544444	714.600000	670.363248	670.363248	682.733333	664.194444
.48007600000000000000	640.744444	648.941026	635.772222	647.911111	640.744444	642.544444	640.744444	647.911111	648.941026	640.744444	641.772222	640.744444	641.772222	635.772222	648.722222	642.544444	640.744444	638.400000	648.941026	640.744444	656.805556	635.772222	640.744444	640.744444	648.941026	648.722222
.56007200000000000000	661.900000	638.211111	638.211111	651.044444	631.911111	642.677778	661.900000	631.911111	638.211111	652.900000	642.677778	661.900000	661.900000	651.044444	638.900000	631.911111	642.677778	631.911111	661.900000	638.211111	638.250000	638.211111	638.211111	642.677778	642.677778	642.677778
.64006800000000000000	641.785294	639.144444	653.533333	659.800000	647.011111	643.750000	644.813492	650.188889	647.011111	647.011111	634.757937	644.813492	653.533333	659.800000	653.533333	653.533333	644.813492	653.533333	639.144444	639.144444	644.813492	653.533333	643.668803	653.533333	648.409596	639.144444
.72006400000000000000	664.805556	664.805556	664.805556	645.741026	664.805556	664.805556	664.805556	664.722222	678.300000	651.533333	678.300000	673.744444	664.805556	645.433333	651.533333	668.861111	664.805556	664.805556	664.805556	651.533333	664.805556	664.805556	664.805556	664.805556	664.805556	664.805556
.80006000000000000000	649.677778	649.677778	664.918803	649.677778	664.918803	649.677778	649.677778	668.611111	664.918803	664.918803	649.677778	650.813248	664.918803	649.677778	649.677778	664.918803	664.918803	664.918803	649.677778	668.611111	664.918803	635.500000	631.833333	629.266667	664.918803	668.611111
.88005600000000000000	641.677778	641.677778	646.333333	641.677778	638.179739	641.677778	641.677778	641.677778	646.472222	646.333333	646.333333	639.313492	641.677778	641.677778	662.200000	641.677778	641.677778	641.677778	641.677778	641.677778	646.333333	641.677778	646.472222	661.396825	641.677778	637.200000
.96005200000000000000	666.252137	628.019048	666.113248	666.252137	666.252137	672.865385	666.252137	666.252137	666.252137	666.252137	666.252137	666.252137	666.252137	666.113248	666.113248	666.252137	690.244444	662.613248	666.252137	666.252137	666.113248	666.113248	666.252137	666.252137	662.613248	666.252137
1.04004800000000000000	633.000000	632.216667	647.188889	629.266667	630.644444	632.216667	632.216667	630.644444	644.900000	642.498718	632.216667	642.498718	632.216667	632.216667	632.216667	629.266667	633.000000	633.000000	632.216667	630.644444	630.644444	632.216667	629.266667	630.644444	633.000000	632.216667
1.12004400000000000000	662.244444	660.933333	656.766667	662.244444	660.933333	662.244444	662.244444	661.394444	663.966667	660.933333	662.244444	660.933333	661.394444	660.933333	665.244444	629.477778	633.000000	660.933333	629.477778	662.244444	656.766667	658.835470	660.933333	662.244444	662.244444	665.244444
1.20004000000000000000	632.635470	639.676740	632.635470	632.635470	639.676740	642.239510	632.635470	654.855556	654.855556	639.676740	639.676740	632.635470	654.855556	661.055556	652.044444	642.239510	639.676740	639.676740	632.635470	639.676740	639.676740	632.635470	641.844444	632.635470	654.044444	652.044444
1.28003600000000000000	625.663492	638.613248	633.679739	656.244444	639.177778	625.663492	633.522222	625.663492	639.313492	625.663492	647.396825	639.177778	639.177778	625.663492	625.663492	639.313492	625.663492	643.313492	638.613248	643.313492	643.313492	639.313492	625.663492	638.613248	647.396825	657.341026
1.36003200000000000000	633.885470	658.300000	632.513072	650.244444	633.885470	633.000000	633.885470	641.055556	633.000000	633.000000	633.000000	633.000000	641.691026	632.513072	633.885470	633.000000	638.302137	632.513072	633.000000	632.513072	633.885470	636.044444	641.691026	633.000000	633.885470	632.513072
1.44002800000000000000	655.827778	649.244444	656.244444	649.244444	648.411111	635.877778	649.244444	655.827778	649.244444	656.244444	643.011111	649.244444	648.411111	636.044444	650.244444	656.244444	636.044444	636.044444	630.644444	656.244444	655.827778	655.827778	656.244444	648.411111	655.827778	656.244444
1.52002400000000000000	635.019048	625.350000	625.350000	640.700000	632.219048	625.350000	637.200000	635.019048	637.200000	632.219048	639.177778	625.350000	625.663492	625.350000	625.350000	635.222222	640.700000	632.219048	625.350000	635.802137	625.350000	625.663492	625.350000	635.019048	625.350000	629.266667
1.60002000000000000000	626.413492	638.794444	644.302137	638.794444	644.302137	625.663492	638.979915	638.794444	634.677778	644.302137	634.677778	638.794444	644.302137	634.677778	644.302137	638.794444	662.418803	638.979915	644.302137	638.794444	634.677778	634.677778	644.302137	638.794444	634.677778	638.794444
1.68001600000000000000	632.216667	632.216667	634.635470	632.216667	652.400000	634.635470	632.216667	632.216667	633.885470	632.216667	632.216667	636.241026	632.216667	632.216667	629.863492	632.216667	641.785294	636.241026	634.635470	634.635470	632.216667	634.635470	634.635470	632.216667	636.241026	633.885470
1.76001200000000000000	637.013072	651.188889	645.313492	651.422222	651.188889	651.422222	651.188889	639.896825	658.002137	651.188889	651.188889	651.250000	631.911111	651.422222	651.422222	628.500000	651.188889	651.188889	651.188889	651.422222	637.013072	631.911111	648.250000	651.250000	637.013072	649.344444
1.84000800000000000000	642.866667	636.044444	640.216667	633.977778	636.044444	655.933333	633.885470	634.635470	664.313492	640.216667	640.216667	668.502137	629.863492	636.044444	640.216667	648.466667	633.885470	640.216667	644.900000	640.216667	658.577778	640.216667	649.400000	645.600000	648.466667	634.635470
1.92000400000000000000	647.344444	644.739510	644.739510	644.739510	632.216667	644.739510	647.344444	647.344444	647.344444	644.739510	629.863492	644.739510	647.344444	647.344444	637.541026	644.739510	644.739510	644.739510	647.344444	638.211111	647.344444	644.739510	641.113248	644.739510	641.113248	647.344444
2.00000000000000000000	681.600000	676.111111	658.466667	658.466667	676.111111	658.466667	671.111111	648.244444	655.222222	670.857692	658.577778	642.239510	658.466667	658.466667	658.466667	671.111111	661.419048	674.111111	676.111111	676.111111	671.111111	664.198718	676.111111	624.300000	658.577778	658.466667
